File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A3GF_006_ET_500m_doy2015001_aid0076,ET_500m,aid0076,2015-01-01,485,730.3,1538.9,"(730.3,1538.9)",903.791134,130.0403627,16910.495942,907.1,1002.2,870.6,730.3,835.2
MOD16A3GF_006_ET_500m_doy2010001_aid0077,ET_500m,aid0077,2010-01-01,3986,753.1,1810.4,"(753.1,1810.4)",1102.7285248,144.3197903,20828.2018632,1194.2,1435.5,1103.75,799.5,1030.925
MOD16A3GF_006_ET_500m_doy2011001_aid0077,ET_500m,aid0077,2011-01-01,3986,708.6,1822.6,"(708.6,1822.6)",1152.0433768,170.3065287,29004.3137306,1262.8,1541.6,1168.8,796.6,1076.2
MOD16A3GF_006_ET_500m_doy2012001_aid0077,ET_500m,aid0077,2012-01-01,3986,608.0,1930.5,"(608.0,1930.5)",1103.5599097,195.6278113,38270.2405503,1210.7,1503.9,1113.3,722.5,1015.15
MOD16A3GF_006_ET_500m_doy2013001_aid0077,ET_500m,aid0077,2013-01-01,3986,674.2,1895.4,"(674.2,1895.4)",1131.0222529,173.9138459,30246.0258094,1230.875,1488.2,1144.1,800.7,1058.7
MOD16A3GF_006_ET_500m_doy2014001_aid0077,ET_500m,aid0077,2014-01-01,3986,734.5,1809.9,"(734.5,1809.9)",1181.3533869,174.2747093,30371.6743099,1306.3,1616.5,1192.15,783.3,1090.9
MOD16A3GF_006_ET_500m_doy2015001_aid0077,ET_500m,aid0077,2015-01-01,3986,758.5,1768.2,"(758.5,1768.2)",1180.0295785,166.6561724,27774.279805,1302.625,1625.4,1182.6,764.3,1086.6
MOD16A3GF_006_ET_500m_doy2010001_aid0078,ET_500m,aid0078,2010-01-01,2505,834.4,1846.8,"(834.4,1846.8)",1157.2788024,152.4472126,23240.1526165,1231.8,1451.7,1148.4,864.6,1084.9
MOD16A3GF_006_ET_500m_doy2011001_aid0078,ET_500m,aid0078,2011-01-01,2505,754.0,1967.7,"(754.0,1967.7)",1180.2311377,177.6171404,31547.8485634,1274.4,1530.9,1179.3,846.9,1103.3
MOD16A3GF_006_ET_500m_doy2012001_aid0078,ET_500m,aid0078,2012-01-01,2505,609.3,2063.0,"(609.3,2063.0)",1110.5277445,202.6313012,41059.4442163,1192.8,1437.7,1102.6,783.3,1029.0
MOD16A3GF_006_ET_500m_doy2013001_aid0078,ET_500m,aid0078,2013-01-01,2505,706.8,1991.2,"(706.8,1991.2)",1143.9297804,182.9994609,33488.802698,1237.8,1501.6,1144.0,797.6,1061.7
MOD16A3GF_006_ET_500m_doy2014001_aid0078,ET_500m,aid0078,2014-01-01,2505,796.1,1959.1,"(796.1,1959.1)",1207.9087425,173.6190926,30143.5893008,1306.0,1583.0,1209.4,844.1,1121.1
MOD16A3GF_006_ET_500m_doy2015001_aid0078,ET_500m,aid0078,2015-01-01,2505,828.8,1809.6,"(828.8,1809.6)",1197.5950898,164.3402622,27007.7217763,1306.3,1594.8,1202.3,828.8,1112.6
MOD16A3GF_006_ET_500m_doy2010001_aid0079,ET_500m,aid0079,2010-01-01,2244,605.2,1698.1,"(605.2,1698.1)",950.8687166,187.5105634,35160.2113832,1045.35,1379.7,891.65,605.2,820.925
MOD16A3GF_006_ET_500m_doy2011001_aid0079,ET_500m,aid0079,2011-01-01,2244,568.5,1801.3,"(568.5,1801.3)",961.3728164,204.5437015,41838.1258029,1065.425,1418.3,906.25,568.5,826.875
MOD16A3GF_006_ET_500m_doy2012001_aid0079,ET_500m,aid0079,2012-01-01,2244,415.0,1752.8,"(415.0,1752.8)",837.7172014,203.7567815,41516.8260232,934.875,1273.5,787.4,415.0,705.8
MOD16A3GF_006_ET_500m_doy2013001_aid0079,ET_500m,aid0079,2013-01-01,2244,517.7,1875.9,"(517.7,1875.9)",975.3051693,210.8794686,44470.1502585,1071.725,1421.3,925.2,517.7,837.425
MOD16A3GF_006_ET_500m_doy2014001_aid0079,ET_500m,aid0079,2014-01-01,2244,556.1,1985.0,"(556.1,1985.0)",969.8574421,210.9181226,44486.4544321,1070.3,1433.3,905.85,556.1,827.375
MOD16A3GF_006_ET_500m_doy2015001_aid0079,ET_500m,aid0079,2015-01-01,2244,552.4,1781.3,"(552.4,1781.3)",1004.0570856,209.8947581,44055.809473,1107.075,1476.4,946.35,552.4,860.6
MOD16A3GF_006_ET_500m_doy2010001_aid0080,ET_500m,aid0080,2010-01-01,1233,821.4,1730.9,"(821.4,1730.9)",1170.9019465,114.9218629,13207.0345785,1224.3,1396.8,1157.1,940.8,1109.0
MOD16A3GF_006_ET_500m_doy2011001_aid0080,ET_500m,aid0080,2011-01-01,1233,782.9,1809.8,"(782.9,1809.8)",1231.4451744,133.3846281,17791.4590217,1301.0,1509.8,1221.5,953.4,1161.7
MOD16A3GF_006_ET_500m_doy2012001_aid0080,ET_500m,aid0080,2012-01-01,1233,657.1,1918.6,"(657.1,1918.6)",1192.886618,151.420441,22928.1499669,1260.6,1479.0,1187.8,900.6,1114.6
MOD16A3GF_006_ET_500m_doy2013001_aid0080,ET_500m,aid0080,2013-01-01,1233,751.1,1865.4,"(751.1,1865.4)",1212.4245742,134.1545097,17997.432478,1278.9,1480.6,1206.7,970.9,1144.4
MOD16A3GF_006_ET_500m_doy2014001_aid0080,ET_500m,aid0080,2014-01-01,1233,825.8,1883.4,"(825.8,1883.4)",1271.1613139,140.9586251,19869.3339859,1357.1,1597.3,1260.5,946.2,1192.6
MOD16A3GF_006_ET_500m_doy2015001_aid0080,ET_500m,aid0080,2015-01-01,1233,878.5,1781.1,"(878.5,1781.1)",1260.2871857,135.8372781,18451.7661294,1332.1,1551.7,1247.0,963.3,1184.5
MOD16A3GF_006_ET_500m_doy2010001_aid0081,ET_500m,aid0081,2010-01-01,2601,660.6,1771.4,"(660.6,1771.4)",933.6234525,172.9483242,29911.1228487,985.9,1225.0,879.0,660.6,824.4
MOD16A3GF_006_ET_500m_doy2011001_aid0081,ET_500m,aid0081,2011-01-01,2601,640.5,1865.7,"(640.5,1865.7)",956.7452903,185.9317868,34570.6293367,1022.3,1304.7,902.7,640.5,833.7
MOD16A3GF_006_ET_500m_doy2012001_aid0081,ET_500m,aid0081,2012-01-01,2601,513.5,1651.5,"(513.5,1651.5)",835.7278739,164.409094,27030.3501765,898.4,1155.1,802.0,513.5,726.7
MOD16A3GF_006_ET_500m_doy2013001_aid0081,ET_500m,aid0081,2013-01-01,2601,596.9,1977.4,"(596.9,1977.4)",961.4206075,192.0671089,36889.7743235,1030.4,1320.1,910.6,596.9,837.0
MOD16A3GF_006_ET_500m_doy2014001_aid0081,ET_500m,aid0081,2014-01-01,2601,567.5,1769.3,"(567.5,1769.3)",962.1236063,180.2978968,32507.3316073,1022.4,1285.9,916.4,609.5,846.1
MOD16A3GF_006_ET_500m_doy2015001_aid0081,ET_500m,aid0081,2015-01-01,2601,659.8,1841.5,"(659.8,1841.5)",1009.419108,184.7823158,34144.5042446,1072.6,1346.6,961.8,659.8,888.8
MOD16A3GF_006_ET_500m_doy2010001_aid0082,ET_500m,aid0082,2010-01-01,1863,647.4,1484.2,"(647.4,1484.2)",900.0263017,122.6789418,15050.122765,950.05,1150.6,867.5,647.4,815.6
MOD16A3GF_006_ET_500m_doy2011001_aid0082,ET_500m,aid0082,2011-01-01,1863,651.3,1521.7,"(651.3,1521.7)",914.4375738,135.0272702,18232.3636982,978.85,1217.6,879.6,651.3,819.55
MOD16A3GF_006_ET_500m_doy2012001_aid0082,ET_500m,aid0082,2012-01-01,1863,513.3,1406.3,"(513.3,1406.3)",802.254321,124.4811758,15495.5631255,862.0,1082.4,774.3,513.3,713.75
MOD16A3GF_006_ET_500m_doy2013001_aid0082,ET_500m,aid0082,2013-01-01,1863,568.8,1580.2,"(568.8,1580.2)",903.8324208,130.6386412,17066.4545689,955.9,1167.8,877.0,628.8,814.45
MOD16A3GF_006_ET_500m_doy2014001_aid0082,ET_500m,aid0082,2014-01-01,1863,619.6,1567.6,"(619.6,1567.6)",913.7833602,130.921286,17140.3831155,963.0,1163.0,884.7,652.6,828.8
MOD16A3GF_006_ET_500m_doy2015001_aid0082,ET_500m,aid0082,2015-01-01,1863,582.3,1666.9,"(582.3,1666.9)",992.9448202,140.0747816,19620.944427,1035.75,1225.5,962.3,726.3,909.05
MOD16A3GF_006_ET_500m_doy2010001_aid0083,ET_500m,aid0083,2010-01-01,3231,836.3,1771.1,"(836.3,1771.1)",1207.473321,160.692561,25822.0991644,1324.05,1616.2,1202.0,836.3,1117.2
MOD16A3GF_006_ET_500m_doy2011001_aid0083,ET_500m,aid0083,2011-01-01,3231,772.6,1876.3,"(772.6,1876.3)",1232.5744661,179.1335286,32088.8210843,1368.5,1731.5,1228.6,772.6,1123.65
MOD16A3GF_006_ET_500m_doy2012001_aid0083,ET_500m,aid0083,2012-01-01,3231,691.1,2017.6,"(691.1,2017.6)",1191.2278861,198.3225456,39331.8320945,1298.7,1593.4,1189.7,805.1,1101.25
MOD16A3GF_006_ET_500m_doy2013001_aid0083,ET_500m,aid0083,2013-01-01,3231,713.1,1863.3,"(713.1,1863.3)",1221.0886722,177.2030784,31400.9310076,1343.95,1669.2,1227.2,798.4,1125.55
MOD16A3GF_006_ET_500m_doy2014001_aid0083,ET_500m,aid0083,2014-01-01,3231,835.3,1953.1,"(835.3,1953.1)",1261.1709378,185.3164166,34342.1742622,1401.7,1778.0,1264.0,835.3,1148.75
MOD16A3GF_006_ET_500m_doy2015001_aid0083,ET_500m,aid0083,2015-01-01,3231,845.7,1895.7,"(845.7,1895.7)",1245.6253482,176.1036277,31012.4876862,1359.05,1690.3,1251.4,845.7,1138.0
MOD16A3GF_006_ET_500m_doy2010001_aid0084,ET_500m,aid0084,2010-01-01,2363,639.1,1755.8,"(639.1,1755.8)",953.603978,179.3582379,32169.3774958,1062.15,1428.0,908.5,639.1,816.1
MOD16A3GF_006_ET_500m_doy2011001_aid0084,ET_500m,aid0084,2011-01-01,2363,630.2,1732.7,"(630.2,1732.7)",977.390182,178.1727055,31745.5129717,1073.5,1414.0,950.8,630.2,846.2
MOD16A3GF_006_ET_500m_doy2012001_aid0084,ET_500m,aid0084,2012-01-01,2363,476.7,1539.4,"(476.7,1539.4)",818.6054168,187.1303517,35017.7685445,907.2,1234.5,781.4,476.7,687.4
MOD16A3GF_006_ET_500m_doy2013001_aid0084,ET_500m,aid0084,2013-01-01,2363,630.5,1676.6,"(630.5,1676.6)",975.5410072,181.4799547,32934.9739468,1076.25,1397.8,935.8,630.5,849.15
MOD16A3GF_006_ET_500m_doy2014001_aid0084,ET_500m,aid0084,2014-01-01,2363,644.3,1778.8,"(644.3,1778.8)",999.3766399,195.7513111,38318.5758064,1115.2,1511.5,963.6,644.3,848.4
MOD16A3GF_006_ET_500m_doy2015001_aid0084,ET_500m,aid0084,2015-01-01,2363,715.7,1774.5,"(715.7,1774.5)",1064.3136691,188.6070244,35572.6096608,1185.3,1583.2,1024.9,715.7,919.5
MOD16A3GF_006_ET_500m_doy2010001_aid0085,ET_500m,aid0085,2010-01-01,788,824.8,1642.2,"(824.8,1642.2)",1041.9493655,143.1723687,20498.3271696,1134.125,1481.9,1069.85,824.8,891.55
